code_muni,casos,mortes
4300604,2,0
5201108,2,0
5201405,2,0
2301000,4,0
2800308,7,0
4301602,3,0
4202008,6,0
3300407,1,0
3505708,1,0
1501402,2,0
3106200,30,0
2601706,1,0
4302105,2,0
1400100,2,0
4202800,6,0
5300108,108,0
3201209,1,0
2905701,1,0
3509502,1,0
4303905,2,0
5002704,14,0
4104204,1,0
4304606,2,0
3510609,2,0
3201308,1,0
4304804,1,0
4305108,2,0
4204202,2,0
4305355,1,0
4105508,2,0
3119401,2,0
3513009,2,0
4204608,6,0
5103403,1,0
4106902,31,0
3122306,1,0
4306403,1,0
4306767,1,0
4307005,3,0
4307807,1,0
4307906,1,0
2910800,6,0
3515707,1,0
4205407,10,0
2304400,76,0
2304459,1,0
4108304,1,0
5208707,9,0
4206207,1,0
4108809,1,0
3301850,1,0
3518800,1,0
3519071,1,0
4207304,2,0
3131307,1,0
2914802,1,0
4208203,6,0
4310801,2,0
2607901,3,0
3524709,1,0
4208807,1,0
4208906,1,0
5211909,1,0
1100122,1,0
2507507,1,0
4209102,4,0
2307304,1,0
3136702,4,0
4311403,1,0
2919207,3,0
3203205,2,0
4113700,3,0
1600303,1,0
2704302,7,0
1302603,11,0
3140001,1,0
4115200,1,0
3529401,1,0
3302908,1,1
3530607,1,0
2408003,1,0
2408102,6,0
4211306,1,0
3303302,10,1
2804508,1,0
3144805,4,0
3534401,1,0
1721000,2,0
2403251,2,0
4118501,1,0
3148103,1,0
3303906,3,1
4119152,1,0
3151800,1,0
4213203,1,0
4119905,1,0
5006606,1,0
4314902,35,0
2925303,5,0
1100205,2,0
2925501,2,0
2805703,2,0
4214300,2,0
2611606,25,0
1200401,11,0
3304557,99,0
5218805,3,0
2927408,23,0
4317103,2,0
3547304,2,0
3547809,3,0
3548708,4,0
3548807,4,0
4216602,2,0
3549805,1,0
3549904,1,0
4318705,1,0
2111300,2,0
3550308,306,9
4319901,2,0
4320404,1,0
3167202,1,0
5007901,1,0
2312908,1,0
3552502,1,0
4321204,2,0
3554102,1,0
2211001,4,0
4321501,1,0
4218707,6,0
3170107,3,0
3170206,3,0
4128104,1,0
3556453,1,0
3205200,11,0
3205309,11,0
